The binary number in column 1 represents the coefficients taken , 1 => +1 coefficient, 0 => -1 coefficient 
 Coefficients     Same sign hamming dist 1     Evaluated value(sorted)
********************************************************************************
For n = 2
111000111100     12     9.038476784346386 
100111001111     12     9.050436543300895 
110110101001     12     9.051715964024844 
101111000110     12     9.068996625403186 
111110100000     12     9.07027604612713 
100111101100     12     9.08246312375371 
110101011100     12     9.084519125853475 
010110111011     12     9.089522314210434 
011110110010     12     9.10808239631272 
110101101010     12     9.109537484199228 
011101001111     12     9.113714048941727 
000111111110     12     9.120269473939299 
111001110001     12     9.12903804923744 
100110110111     12     9.134265419489681 
011101101100     12     9.145740629394542 
111100100101     12     9.159736574944922 
101110011100     12     9.162127537250166 
101110101010     12     9.18714589559592 
111100011010     12     9.189201897695686 
111011000101     12     9.19621861269906 
011100110111     12     9.197542925130513 
110011110010     12     9.229848398142149 
011011010111     12     9.23402496288465 
101001111011     12     9.24590789870623 
010011111101     12     9.247491461235175 
101111010001     12     9.252688802141224 
110110100110     12     9.260546923849631 
011011110100     12     9.266051543337465 
101100101111     12     9.276606424413712 
101011001111     12     9.31308846216785 
111010101001     12     9.314367882891794 
110001110111     12     9.319308926959941 
101011101100     12     9.345115042620664 
111001011100     12     9.347171044720426 
011010111011     12     9.352174233077385 
110111001001     12     9.360410224398883 
111001101010     12     9.37218940306618 
111111000000     12     9.37897030650117 
001011111110     12     9.38292139280625 
101010110111     12     9.396917338356635 
010111011011     12     9.398216574584474 
011111010010     12     9.41677665668676 
010111111000     12     9.430243155037289 
100111010111     12     9.442959679863721 
110110110001     12     9.44423910058767 
111101000101     12     9.468430835318962 
100111110100     12     9.474986260316536 
101111001010     12     9.49584015596996 
110101110010     12     9.502060620762053 
001111100111     12     9.504181183404786 
110010101111     12     9.504638760614295 
011101010111     12     9.506237185504553 
010101111101     12     9.519703683855077 
111010100110     12     9.523198842716582 
011101110100     12     9.538263765957367 
100110111011     12     9.56110895005646 
110111000110     12     9.56924118422367 
101110110010     12     9.579669032158746 
101101001111     12     9.585300684787752 
111100101001     12     9.5865801055117 
001110111101     12     9.59731209525177 
101101101100     12     9.617327265240567 
111011001001     12     9.623062143265836 
011100111011     12     9.624386455697287 
001101111110     12     9.655133615426152 
011011011011     12     9.660868493451424 
110110011100     12     9.662372096070655 
101100110111     12     9.669129560976538 
110110101010     12     9.687390454416406 
011110001111     12     9.691567019158907 
011011111000     12     9.69289507390424 
101011010111     12     9.705611598730675 
111010110001     12     9.70689101945462 
100011111101     12     9.7190780970812 
011110101100     12     9.723593599611721 
101011110100     12     9.73763817918349 
110001111011     12     9.746152457526719 
110111010001     12     9.752933360961709 
111001110010     12     9.764712539629006 
110100101111     12     9.7768509832342 
011001111101     12     9.782355602722031 
111100100110     12     9.795411065336488 
110011001111     12     9.813333020988335 
011111100001     12     9.814154864502775 
101010111011     12     9.82376086892341 
111011000110     12     9.831893103090623 
110011101100     12     9.84535960144115 
100111011011     12     9.869803210430499 
010011111110     12     9.88316595162674 
101111010010     12     9.888363292532786 
111101001001     12     9.89527436588574 
110010110111     12     9.89716189717712 
100111111000     12     9.901829790883314 
001111011101     12     9.90600635562581 
111010011100     12     9.925024014937605 
001111101011     12     9.931024713971564 
011101011011     12     9.933080716071327 
111010101010     12     9.95004237328336 
011101111000     12     9.965107296524142 
101101010111     12     9.977823821350578 
111100110001     12     9.979103242074526 
100101111101     12     9.991290319701102 
110111001010     12     9.996084714790449 
010111100111     12     10.004425742225276 
101101110100     12     10.009850401803392 
111011010001     12     10.015585279828661 
011111001100     12     10.032287859985761 
111000101111     12     10.039502902101152 
111110000101     12     10.046283805536142 
110110110010     12     10.079913590979231 
011110010111     12     10.084090155721732 
110101001111     12     10.08554524360824 
101100111011     12     10.095973091543314 
010110111101     12     10.097556654072257 
111101000110     12     10.104105325710528 
011110110100     12     10.116116736174547 
110101101100     12     10.117571824061054 
101011011011     12     10.13245512929745 
010101111110     12     10.155378174246643 
101110001111     12     10.163153655004932 
101011111000     12     10.164481709750264 
110100110111     12     10.169374119797025 
101110101100     12     10.195180235457746 
111100011100     12     10.197236237557512 
110011010111     12     10.20585615755116 
111100101010     12     10.222254595903262 
001110111110     12     10.232986585643332 
110011110100     12     10.237882738003975 
101001111101     12     10.253942238568056 
111011001010     12     10.2587366336574 
011011100111     12     10.267077661092227 
101111100001     12     10.2857415003488 
111101010001     12     10.287797502448566 
001111110011     12     10.32354785053439 
110010111011     12     10.324005427743899 
111010110010     12     10.342565509846185 
111001001111     12     10.348197162475191 
100011111110     12     10.354752587472765 
011010111101     12     10.36020857293921 
111001101100     12     10.380223742928006 
110111010010     12     10.388607851353274 
101101011011     12     10.404667351917354 
010111011101     12     10.4062509144463 
011001111110     12     10.418030093113593 
011111010100     12     10.424810996548587 
010111101011     12     10.43126927279205 
111000110111     12     10.432026038663977 
101101111000     12     10.436693932370169 
011111100010     12     10.449829354894337 
111110001001     12     10.47312733610292 
100111100111     12     10.476012378071301 
110101010111     12     10.478068380171065 
101111001100     12     10.503874495831786 
110101110100     12     10.51009496062388 
011110011011     12     10.510933686288507 
111101001010     12     10.530948856277302 
011101100111     12     10.53928988371213 
001111011110     12     10.541680846017375 
011110111000     12     10.542960266741321 
101110010111     12     10.555676791567757 
100110111101     12     10.569143289918282 
101110110100     12     10.587703372020572 
110100111011     12     10.596217650363801 
111100110010     12     10.614777732466088 
100101111110     12     10.626964810092668 
011100111101     12     10.632420795559113 
110011011011     12     10.632699688117938 
111011010010     12     10.651259770220225 
110110001111     12     10.663398213825417 
110011111000     12     10.664726268570753 
011011011101     12     10.66890283331325 
111110000110     12     10.681958295927707 
011011101011     12     10.693921191659005 
110110101100     12     10.695424794278232 
010110111110     12     10.733231144463822 
101011100111     12     10.738664296938252 
111001010111     12     10.740720299038017 
110001111101     12     10.754186797388542 
111001110100     12     10.772746879490832 
110111100001     12     10.785986059169286 
010111110011     12     10.823792409354876 
101010111101     12     10.831795208785236 
011111011000     12     10.851654527115361 
111000111011     12     10.858869569230752 
111110010001     12     10.865650472665745 
100111011101     12     10.877837550292325 
101001111110     12     10.889616728959618 
101111010100     12     10.896397632394612 
100111101011     12     10.902855908638076 
110101011011     12     10.904911910737841 
101111100010     12     10.921415990740362 
111101010010     12     10.923471992840128 
111010001111     12     10.926050132692371 
110101111000     12     10.936938491190656 
001111101101     12     10.939059053833386 
011101011101     12     10.941115055933153 
111010101100     12     10.958076713145182 
011101101011     12     10.966133414278907 
101110011011     12     10.982520322134532 
011010111110     12     10.995883063330773 
110111001100     12     11.004119054652271 
101101100111     12     11.010876519558156 
101110111000     12     11.014546902587346 
